ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130458,0,0,0,0,0,0,0,0,0,0
130459,0,0,0,0,0,0,0,0,0,0
130460,0,0,0,0,0,0,0,0,0,0
130461,30,30,30,30,30,30,30,30,30,30
130462,23,23,23,23,23,23,23,23,23,23
130463,0,0,0,0,0,6,0,0,0,0
130464,26,26,26,26,26,26,26,26,26,26
130465,10,10,10,10,10,10,10,10,10,10
130466,0,0,0,0,0,0,0,0,0,0
130467,0,0,0,0,0,0,0,0,0,0
130468,0,29,0,0,31,17,0,0,7,0
130469,0,0,0,0,0,0,0,0,0,0
130470,0,0,0,0,0,0,0,0,0,0
130471,0,0,0,0,0,0,0,0,0,0
130472,0,0,0,20,0,11,13,0,0,0
130473,0,0,0,0,0,0,0,0,0,0
130474,6,6,6,6,6,6,6,6,6,6
130475,20,20,20,20,20,20,20,20,20,20
130476,0,0,0,0,0,0,0,0,0,0
130477,0,0,27,10,9,0,0,8,0,0
130478,0,0,0,0,0,0,0,0,0,0
130479,14,14,14,14,14,14,14,14,14,14
130480,0,0,0,0,0,0,0,0,0,0
130481,0,0,0,0,0,0,0,0,0,0
130482,9,0,31,0,0,0,0,0,0,0
130483,20,20,20,20,20,20,20,20,20,20
130484,0,0,0,0,0,0,0,0,0,0
130485,0,0,0,0,0,0,0,0,0,0
130486,0,0,0,0,0,0,0,0,0,0
130487,0,0,0,0,0,0,7,0,0,0
130488,0,0,0,0,0,0,0,0,0,0
130489,0,0,0,0,0,0,0,0,0,0
130490,0,0,29,0,21,0,31,12,15,0
130491,0,0,0,0,0,0,0,0,0,0
130492,0,9,0,23,0,0,0,0,0,0
130493,0,0,0,0,0,0,0,0,0,0
130494,22,23,4,19,22,25,15,29,26,45
130495,41,41,41,41,41,41,41,41,41,41
130496,0,0,0,0,0,0,0,0,0,0
130497,0,0,0,0,0,0,0,0,0,0
130498,13,0,0,0,30,0,24,0,0,0
130499,0,0,0,9,0,0,0,0,0,0
130500,0,0,0,0,0,0,0,0,0,0
130501,0,14,13,10,27,16,0,20,23,0
130502,23,23,23,23,23,23,23,23,23,23
130503,0,0,0,0,0,0,0,0,0,0
130504,0,0,0,0,0,0,0,0,0,0
130505,21,21,21,21,21,21,21,21,21,21
130506,19,19,19,19,19,19,19,19,19,19
130507,9,0,0,0,19,8,0,8,0,0
130508,0,0,0,0,0,0,0,0,0,0
130509,22,22,22,22,22,22,22,22,22,22
130510,0,0,0,0,0,0,0,0,0,0
130511,6,6,6,6,6,6,6,6,6,6
130512,0,0,0,0,0,0,0,0,0,0
130513,9,0,0,0,0,0,0,0,0,0
130514,0,0,0,0,0,0,0,0,0,0
130515,0,10,0,0,0,0,0,0,0,0
130516,0,20,0,0,0,0,0,0,0,0
130517,0,1,0,26,5,24,0,0,5,12
130518,0,0,0,0,0,0,0,0,0,0
130519,0,0,0,0,0,0,0,0,0,0
130520,0,0,0,0,0,0,0,0,13,0
130521,20,20,20,20,20,20,20,20,20,20
130522,13,13,13,13,13,13,13,13,13,13
130523,11,11,11,11,11,11,11,11,11,11
130524,0,0,0,0,0,0,0,0,0,0
130525,0,0,0,0,0,0,0,0,0,0
130526,0,0,0,0,0,0,0,0,0,0
130527,0,0,0,0,0,0,0,0,0,0
130528,20,20,20,20,20,20,20,20,20,20
130529,0,0,0,0,0,0,0,0,0,0
130530,0,0,0,0,0,0,19,0,0,0
130531,14,14,14,14,14,14,14,14,14,14
130532,0,0,0,0,0,0,9,0,0,0
130533,0,0,0,0,0,0,0,4,0,0
130534,0,0,0,0,0,0,0,0,0,0
130535,0,0,0,0,0,0,0,0,0,0
130536,0,0,0,0,0,0,0,0,0,0
130537,6,6,6,6,6,6,6,6,6,6
130538,0,0,0,0,0,0,0,0,0,0
130539,0,0,0,0,0,0,0,0,0,0
130540,0,0,0,0,0,0,0,0,0,0
130541,0,0,13,0,0,0,0,0,0,0
130542,0,2,0,0,0,0,0,0,0,0
130543,0,0,0,0,0,0,0,0,0,0
130544,0,0,0,0,0,0,0,0,0,0
130545,0,0,0,0,0,0,0,0,0,0
130546,0,0,19,0,0,0,0,0,0,0
130547,0,0,0,0,22,20,0,0,0,13
130548,0,0,0,0,0,0,0,0,0,0
130549,24,24,24,24,24,24,24,24,24,24
130550,22,22,22,22,22,22,22,22,22,22
130551,0,0,0,0,0,0,0,0,0,0
130552,19,0,0,0,0,0,0,0,0,0
130553,0,0,0,0,0,0,0,0,0,0
130554,0,0,0,0,0,0,0,0,0,0
130555,0,0,0,0,0,0,0,0,0,0
130556,7,7,7,7,7,7,7,7,7,7
130557,0,0,17,13,8,0,0,0,0,0
130558,12,12,12,12,12,12,12,12,12,12
130559,0,0,0,0,0,0,0,0,0,0
130560,0,0,0,0,0,0,0,0,0,0
130561,14,14,14,14,14,14,14,14,14,14
130562,0,0,0,0,0,0,0,0,0,0
130563,17,0,0,0,0,0,0,0,7,0
130564,0,0,0,0,0,0,0,0,0,0
130565,0,0,0,0,0,0,0,0,0,0
130566,18,18,18,18,18,18,18,18,18,18
130567,0,0,9,17,0,0,0,15,0,0
130568,14,0,18,0,0,5,0,0,0,0
130569,0,0,0,0,0,0,9,0,0,0
130570,14,14,14,14,14,14,14,14,14,14
130571,20,20,20,20,20,20,20,20,20,20
130572,0,0,0,0,0,0,0,0,0,0
130573,14,12,18,16,9,13,26,0,10,15
130574,20,12,17,17,35,0,27,13,32,17
130575,0,4,0,0,0,0,0,0,20,0
130576,29,29,29,29,29,29,29,29,29,29
130577,18,20,12,13,21,22,14,10,8,13
130578,26,26,26,26,26,26,26,26,26,26
130579,0,0,0,0,0,0,0,0,0,0
130580,18,18,18,18,18,18,18,18,18,18
130581,0,0,2,0,0,0,0,0,0,0
130582,8,0,0,0,0,0,0,0,0,0
130583,0,0,0,0,0,0,14,0,0,0
130584,0,0,0,0,0,0,0,0,0,0
130585,0,0,0,0,0,0,0,0,0,0
130586,0,0,0,0,0,0,0,0,0,0
130587,0,0,0,0,0,0,0,0,0,0
130588,0,0,7,0,0,0,0,0,0,0
130589,0,13,0,0,0,0,10,0,0,0
130590,0,20,0,0,0,0,0,0,0,0
130591,0,0,0,17,13,0,0,0,0,0
130592,0,14,18,26,0,4,9,0,17,0
130593,0,0,0,0,0,0,0,0,0,0
130594,12,12,12,12,12,12,12,12,12,12
130595,0,0,0,0,0,0,0,0,0,0
130596,0,0,0,0,0,0,0,0,0,0
130597,0,0,0,0,0,0,0,0,0,0
130598,18,24,26,16,22,4,0,19,20,21
130599,0,0,15,0,0,0,7,0,0,0
130600,3,3,3,3,3,3,3,3,3,3
130601,5,14,11,8,5,0,0,4,33,9
130602,20,20,20,20,20,20,20,20,20,20
130603,0,0,0,0,0,0,0,0,0,0
130604,0,0,0,0,0,0,0,0,0,0
130605,0,0,0,0,0,0,0,0,0,0
130606,0,0,0,0,0,0,0,0,0,0
130607,0,0,0,0,0,0,0,0,0,0
130608,0,0,0,0,0,0,0,0,0,0
130609,0,0,0,0,0,0,3,0,0,0
130610,0,0,0,0,0,0,0,0,0,0
130611,0,0,16,0,5,0,0,0,0,0
130612,0,0,0,0,0,0,11,0,0,0
130613,0,9,0,0,0,0,0,0,0,0
130614,0,8,0,0,0,0,0,0,0,0
130615,0,0,0,0,0,0,0,0,0,0
130616,0,0,0,0,0,0,0,0,0,0
130617,22,22,22,22,22,22,22,22,22,22
130618,0,0,0,0,0,0,0,0,0,0
130619,19,19,19,19,19,19,19,19,19,19
130620,14,14,14,14,14,14,14,14,14,14
130621,0,0,0,0,0,0,0,0,0,0
130622,0,0,0,0,0,0,0,0,0,0
130623,18,10,25,9,0,19,23,11,14,15
130624,0,0,0,0,0,0,0,0,0,0
130625,0,0,0,0,0,0,0,0,0,0
130626,11,11,11,11,11,11,11,11,11,11
130627,0,0,0,0,0,0,0,0,0,0
130628,0,0,0,0,0,0,0,0,0,0
130629,28,0,0,0,20,0,0,0,0,0
130630,0,0,0,0,0,0,0,0,0,0
130631,0,0,0,0,0,0,0,0,0,0
130632,19,19,19,19,19,19,19,19,19,19
130633,15,15,15,15,15,15,15,15,15,15
130634,0,0,0,0,0,0,0,0,0,0
130635,0,0,32,0,0,15,31,19,26,11
130636,0,0,0,0,0,0,0,0,0,0
130637,0,0,4,0,0,0,0,11,0,0
130638,0,6,0,0,0,0,0,0,0,0
130639,0,0,0,0,0,0,0,0,0,0
130640,0,0,0,0,0,0,0,0,0,0
130641,0,0,0,0,0,0,0,9,0,0
130642,0,0,0,0,16,0,0,0,0,0
130643,26,16,19,23,25,16,13,8,9,7
130644,0,8,19,0,0,18,0,0,0,38
130645,18,0,0,0,0,0,0,0,0,6
130646,0,0,0,32,11,0,0,20,0,28
130647,0,0,0,0,0,0,0,0,0,0
130648,19,19,19,19,19,19,19,19,19,19
130649,0,0,0,5,0,0,0,5,0,0
130650,0,0,0,0,8,0,0,0,0,0
130651,0,18,0,20,12,25,23,11,33,25
130652,13,19,0,0,0,15,0,0,22,5
130653,0,0,0,0,0,0,0,0,0,0
130654,12,12,12,12,12,12,12,12,12,12
130655,0,16,0,0,0,8,0,0,0,0
130656,0,0,0,0,0,0,0,0,0,0
130657,0,0,0,14,0,0,0,0,0,0
130658,0,0,0,0,0,0,0,0,0,0
130659,0,0,0,0,0,0,0,0,0,0
130660,0,0,0,0,0,0,0,0,0,0
130661,0,0,11,0,0,0,0,0,0,0
130662,27,27,27,27,27,27,27,27,27,27
130663,0,0,0,0,0,0,0,0,0,0
130664,0,0,0,0,0,0,0,0,0,0
130665,18,18,18,18,18,18,18,18,18,18
130666,0,0,0,0,0,0,0,0,0,0
130667,0,10,0,19,14,0,0,0,0,0
130668,0,34,0,20,16,0,28,11,0,35
130669,0,0,0,0,0,0,0,0,0,0
130670,16,16,16,16,16,16,16,16,16,16
130671,0,0,0,0,0,0,12,0,0,0
130672,11,11,11,11,11,11,11,11,11,11
130673,21,21,21,21,21,21,21,21,21,21
130674,17,0,11,0,0,0,0,0,0,19
130675,37,37,37,37,37,37,37,37,37,37
130676,0,0,0,0,0,0,0,0,0,0
130677,0,0,0,0,0,0,0,15,0,0
130678,0,0,0,0,0,0,9,0,0,0
130679,0,0,0,0,0,0,0,0,0,0
130680,16,16,16,16,16,16,16,16,16,16
130681,39,39,39,39,39,39,39,39,39,39
130682,28,28,28,28,28,28,28,28,28,28
130683,0,0,0,0,0,0,0,0,0,0
130684,0,0,0,0,0,0,0,0,0,0
130685,0,0,0,0,0,0,0,0,0,0
130686,12,12,12,12,12,12,12,12,12,12
130687,18,18,18,18,18,18,18,18,18,18
130688,25,25,25,25,25,25,25,25,25,25
130689,0,0,0,0,0,0,0,0,5,0
130690,0,6,24,25,18,12,30,19,0,24
130691,0,0,0,0,0,0,0,0,0,0
130692,0,0,0,9,0,0,0,0,0,0
130693,0,0,9,0,0,0,11,18,0,0
130694,18,18,18,18,18,18,18,18,18,18
130695,18,18,18,18,18,18,18,18,18,18
130696,0,0,11,0,0,0,0,0,0,0
130697,0,0,10,0,18,19,0,0,10,7
130698,0,0,0,0,0,0,21,0,0,0
130699,0,0,0,0,0,0,22,0,0,0
130700,13,13,13,13,13,13,13,13,13,13
130701,0,0,0,0,30,17,0,0,4,0
130702,0,0,0,0,0,0,0,0,0,0
130703,0,0,0,0,0,0,0,0,0,0
130704,0,0,0,0,0,0,0,0,0,0
130705,0,0,0,0,0,0,0,0,0,0
130706,4,0,0,0,0,0,0,0,0,0
130707,0,0,5,17,0,0,36,0,0,21
130708,0,0,0,0,0,0,0,0,0,0
130709,0,0,0,0,0,0,0,0,0,0
130710,0,0,0,0,0,0,0,0,16,0
130711,0,0,0,0,0,0,0,0,0,0
130712,0,0,0,0,0,0,7,0,0,0
130713,0,0,0,4,0,0,0,0,0,0
130714,0,0,0,0,0,0,0,0,0,0
130715,0,0,0,0,0,0,0,0,0,0
130716,0,0,0,0,0,0,0,0,0,0
130717,0,0,0,0,0,0,0,0,0,0
130718,0,0,0,0,0,0,0,0,0,0
130719,0,0,0,0,0,0,0,0,0,0
130720,0,0,0,0,0,0,0,0,0,0
130721,0,0,0,0,0,0,0,0,0,0
130722,16,16,16,16,16,16,16,16,16,16
130723,0,0,18,0,9,10,0,0,0,27
130724,0,0,0,0,0,0,0,0,0,0
130725,0,0,0,0,0,0,0,0,0,0
130726,0,0,0,0,0,0,0,0,0,0
130727,0,0,0,0,0,0,0,0,9,0
130728,33,33,33,33,33,33,33,33,33,33
130729,21,0,0,0,0,0,0,0,0,0
130730,0,0,0,0,0,0,0,0,0,0
130731,0,0,0,0,0,0,0,0,0,0
130732,15,15,15,15,15,15,15,15,15,15
130733,0,0,0,0,0,0,0,0,0,0
130734,0,0,0,0,0,0,0,0,0,0
130735,0,0,0,27,0,0,0,23,0,0
130736,23,23,23,23,23,23,23,23,23,23
130737,0,0,0,0,0,0,0,0,0,0
130738,0,0,0,8,0,0,0,0,0,0
130739,0,0,0,0,0,0,0,0,0,0
130740,7,7,7,7,7,7,7,7,7,7
130741,0,10,23,5,0,14,0,11,26,0
130742,0,0,0,0,0,0,0,0,0,0
130743,16,16,16,16,16,16,16,16,16,16
130744,0,0,0,0,0,0,0,0,0,0
130745,0,0,0,0,0,0,0,0,0,0
130746,0,0,0,0,0,0,0,0,0,0
130747,0,0,0,0,0,0,0,0,0,0
130748,0,0,0,0,0,0,0,0,0,0
130749,0,0,0,0,0,0,0,0,0,0
130750,0,0,0,6,0,0,0,0,0,0
130751,0,0,0,0,0,0,0,0,0,0
130752,8,8,8,8,8,8,8,8,8,8
130753,0,0,0,0,0,0,0,0,0,0
130754,15,0,0,0,0,0,0,0,0,0
130755,26,26,26,26,26,26,26,26,26,26
130756,17,17,17,17,17,17,17,17,17,17
130757,0,0,0,0,0,0,0,0,0,0
130758,0,0,0,0,25,12,0,0,0,0
130759,0,0,0,0,0,0,0,0,0,0
130760,0,4,0,0,0,0,0,0,0,0
130761,9,9,9,9,9,9,9,9,9,9
130762,0,0,0,0,0,0,22,0,0,0
130763,23,23,23,23,23,23,23,23,23,23
130764,15,15,15,15,15,15,15,15,15,15
130765,0,0,0,0,0,0,0,0,0,0
130766,0,0,0,0,0,0,0,0,0,0
130767,0,0,0,0,0,0,0,0,0,0
130768,4,4,4,4,4,4,4,21,4,5
130769,0,0,0,0,0,0,0,0,0,0
130770,23,20,0,16,6,12,14,22,15,20
130771,0,0,0,0,0,0,0,0,0,4
130772,19,19,19,19,19,19,19,19,19,19
130773,0,0,0,0,0,0,0,0,0,0
130774,0,0,0,0,0,0,0,0,0,9
130775,0,0,0,0,0,0,0,0,0,0
130776,0,0,0,12,0,0,0,0,0,0
130777,19,19,19,19,19,19,19,19,19,19
130778,0,0,0,0,0,0,0,0,0,0
130779,0,0,13,0,0,0,0,0,0,0
130780,18,18,18,18,18,18,18,18,18,18
130781,10,0,0,0,0,0,0,0,0,0
130782,0,0,0,0,0,0,0,0,0,0
130783,0,0,0,0,0,0,0,0,0,0
130784,0,0,0,0,0,0,0,0,0,0
130785,0,0,0,0,0,0,0,0,0,0
130786,0,0,0,0,0,0,0,0,0,0
130787,0,0,0,0,0,0,0,0,0,0
130788,0,0,0,0,0,0,0,0,0,0
130789,0,0,0,0,0,0,0,0,0,0
130790,0,0,0,0,0,0,0,0,0,0
130791,0,0,0,0,0,0,0,0,0,0
130792,0,0,0,0,0,0,0,0,0,0
130793,15,15,15,15,15,15,15,15,15,15
130794,0,0,0,0,0,0,0,0,0,0
130795,6,0,0,0,0,4,0,0,0,0
130796,0,0,0,0,0,0,0,0,0,0
130797,0,0,0,14,11,0,0,0,0,0
130798,0,0,0,0,0,0,0,0,0,0
130799,21,21,21,21,21,21,21,21,21,21
130800,0,0,6,3,0,0,17,0,21,0
130801,0,0,0,0,0,0,0,0,0,11
130802,0,0,0,0,0,0,0,0,0,0
130803,0,20,0,0,12,0,0,0,0,11
130804,0,0,0,0,0,0,0,0,0,0
130805,0,0,0,0,0,0,29,0,0,0
130806,0,0,19,0,0,0,0,0,0,11
130807,0,0,0,0,0,0,0,0,0,0
130808,0,0,0,0,0,0,0,0,0,0
130809,12,12,12,12,12,12,12,12,12,12
130810,0,24,0,0,3,0,0,0,8,0
130811,0,0,0,0,0,0,0,0,0,0
130812,9,9,9,9,9,9,9,9,9,9
130813,0,0,0,0,12,0,0,0,0,0
130814,0,0,0,0,0,0,0,0,0,0
130815,4,0,0,0,0,0,0,0,0,0
130816,21,21,21,21,21,21,21,21,21,21
130817,0,0,0,0,0,0,0,0,0,0
130818,0,7,0,15,0,0,5,0,0,17
130819,14,14,14,14,14,14,14,14,14,14
130821,3,3,3,3,3,3,3,3,3,3
130822,7,7,7,7,7,7,7,7,7,7
130823,24,0,0,0,0,16,19,12,0,0
130824,21,21,21,21,21,21,21,21,21,21
130825,27,27,27,27,27,27,27,27,27,27
130826,0,0,0,0,0,0,0,0,0,0
130827,3,3,10,3,3,19,3,3,3,3
130828,0,0,0,0,0,0,0,0,0,0
130829,0,17,0,0,0,0,0,0,5,0
130830,0,0,0,0,0,0,0,0,0,0
130831,29,23,0,18,23,18,17,21,31,30
130832,11,7,5,5,0,0,16,3,14,23
130833,15,15,15,15,15,15,15,15,15,15
130834,0,0,0,0,0,0,0,6,0,0
130835,0,0,0,0,0,13,0,0,0,0
130836,0,0,0,0,0,0,0,0,0,0
130837,15,23,17,17,28,42,18,17,0,9
130838,0,0,0,0,0,0,0,0,0,0
130839,7,7,7,7,7,7,7,7,7,7
130840,0,0,0,0,0,0,0,0,0,0
130841,14,26,10,18,19,0,8,13,12,8
130842,0,0,0,0,0,0,0,0,0,23
130843,0,0,0,0,0,0,0,0,0,0
130844,17,17,17,17,17,17,17,17,17,17
130845,0,32,0,0,13,0,0,0,0,0
130846,22,22,22,22,22,22,22,22,22,22
130847,2,2,2,2,2,2,2,2,2,2
130848,0,0,0,0,0,0,0,0,0,0
130849,0,5,0,0,0,0,0,0,0,0
130850,15,15,15,15,15,15,15,15,15,15
130851,15,15,15,15,15,15,15,15,15,15
130852,0,0,0,0,0,0,0,0,0,0
130853,0,0,0,0,0,0,0,0,0,0
130854,0,0,0,0,0,0,0,0,0,0
130855,18,0,0,0,0,0,0,0,0,0
130856,0,1,16,16,33,17,24,13,14,0
130857,0,0,0,0,0,0,0,0,0,3
130858,10,28,24,18,0,14,28,17,23,23
130859,2,2,2,2,2,2,2,2,2,2
130860,21,21,21,21,21,21,21,21,21,21
130861,28,28,28,28,28,28,28,28,28,28
130862,0,0,0,0,0,0,0,0,0,19
130863,0,0,0,0,0,0,0,0,0,0
130864,0,0,0,0,0,0,0,0,0,0
130865,32,20,22,24,0,0,11,18,9,38
130866,0,0,0,0,6,0,0,0,0,0
130867,8,8,8,8,8,8,8,8,8,8
130868,0,0,0,0,0,0,0,0,0,3
130869,0,0,0,0,0,0,0,0,0,0
130870,0,0,0,0,0,0,0,0,0,0
130871,0,0,0,0,0,0,0,0,0,0
130872,24,24,24,24,24,24,24,24,24,24
130873,7,7,7,7,7,7,7,7,7,7
130874,0,0,0,0,0,0,0,0,0,0
130875,12,0,8,18,0,0,3,0,1,14
130876,0,0,0,0,0,0,0,0,0,0
130877,0,0,0,0,0,0,0,0,0,0
130878,37,37,37,37,37,37,37,37,37,37
130879,0,14,7,0,0,10,4,10,9,8
130880,0,0,0,0,0,0,0,0,0,0
130881,0,0,0,0,0,0,0,0,0,0
130882,22,22,22,22,22,22,22,22,22,22
130883,0,0,0,0,0,0,0,0,0,0
130884,0,0,0,0,0,0,0,0,0,0
130885,10,10,10,10,10,10,10,10,10,10
130886,0,0,0,0,0,0,0,0,0,0
130887,0,17,0,0,0,0,0,11,0,0
130888,18,18,18,18,18,18,18,18,18,18
130889,0,0,0,0,0,0,0,0,0,0
130890,9,9,9,9,9,9,9,9,9,9
130891,0,0,0,0,0,0,0,0,0,0
130892,0,0,0,0,0,0,0,12,0,0
130893,0,0,0,0,0,0,18,0,0,0
130894,0,0,0,0,17,0,0,0,3,0
130895,0,0,0,0,0,0,0,0,0,0
130896,0,0,0,0,0,0,0,0,0,0
130897,0,0,0,0,0,0,0,0,0,0
130898,0,0,0,0,21,0,0,0,0,0
130899,9,9,9,9,9,9,9,9,9,9
130900,11,11,11,11,11,11,11,11,11,11
130901,25,25,25,25,25,25,25,25,25,25
130902,0,0,0,0,16,0,0,0,0,0
130903,0,0,33,19,0,0,0,0,17,0
130904,0,0,0,0,0,0,0,0,0,0
130905,0,0,0,0,0,0,0,0,0,0
130906,0,0,0,0,0,0,0,0,0,0
130907,0,0,0,0,0,0,0,0,0,0
130908,0,0,0,0,0,0,0,0,0,0
130909,23,23,23,23,23,23,23,23,23,23
130910,11,11,11,11,11,11,11,11,11,11
130911,10,0,0,0,0,0,0,0,0,0
130912,14,12,19,30,27,12,0,0,18,5
130913,0,0,0,0,24,0,21,16,0,0
130914,0,0,0,0,0,0,0,0,0,0
130915,0,0,0,0,0,0,0,0,0,0
130916,26,26,26,26,26,26,26,26,26,26
130917,0,0,0,0,0,0,0,0,0,0
130918,27,27,27,27,27,27,27,27,27,27
130919,9,0,0,15,0,0,0,0,0,0
130920,0,0,0,0,0,0,0,0,0,0
130921,0,0,0,5,0,0,0,0,0,0
130922,15,15,15,15,15,15,15,15,15,15
130923,0,15,0,16,3,0,0,0,11,0
130924,0,0,0,0,0,0,0,0,0,0
130925,14,14,14,14,14,14,14,14,14,14
130926,20,20,20,20,20,20,20,20,20,20
130927,16,0,0,30,16,0,10,0,11,0
130928,0,0,0,0,0,0,0,0,0,0
130929,0,0,0,0,0,0,0,7,0,0
130930,0,0,0,0,0,0,0,0,0,0
130931,0,0,0,0,2,0,0,0,0,0
130932,0,0,0,0,0,0,0,0,0,19
130933,0,0,0,0,0,0,0,0,0,0
130934,0,0,0,0,0,0,0,0,0,0
130935,0,0,0,0,0,0,0,0,0,0
130936,0,0,0,0,0,0,0,0,0,0
130937,19,19,19,19,19,19,19,19,19,19
130938,0,0,0,0,0,0,0,0,0,0
130939,0,0,0,0,0,0,0,0,0,0
130940,7,7,7,7,7,7,7,7,7,7
130941,0,22,34,0,0,0,0,0,13,0
130942,9,9,9,9,9,9,9,9,9,9
130943,0,0,0,0,0,0,0,0,0,0
130944,12,12,12,12,12,12,12,12,12,12
130945,28,0,0,0,0,0,0,0,0,0
130946,0,17,28,0,0,14,0,10,24,0
130947,11,23,29,16,15,0,18,0,5,12
130948,0,0,0,0,0,0,0,8,0,0
130949,0,0,0,0,0,0,0,0,0,0
130950,6,6,6,6,6,6,6,6,6,6
130951,0,0,0,8,0,0,9,0,0,0
130952,19,19,19,19,19,19,19,19,19,19
130953,0,0,0,0,0,0,9,14,0,14
130954,0,0,0,0,0,0,0,0,0,0
130955,0,0,0,0,0,0,0,0,0,0
130956,16,16,16,16,16,16,16,16,16,16
130957,0,0,0,0,0,0,0,0,0,0
130958,0,0,0,0,0,0,0,0,0,0
130959,0,0,0,0,0,0,0,0,0,0
130960,22,22,22,22,22,22,22,22,22,22
130961,0,0,0,0,0,6,0,0,0,0
130962,30,30,30,30,30,30,30,30,30,30
130963,0,0,0,0,13,0,29,0,0,20
130964,0,24,23,16,0,0,15,15,0,0
130965,0,0,0,0,0,0,0,0,0,0
130966,0,0,10,0,0,0,0,0,0,0
130967,0,0,0,0,0,0,0,0,0,0
130968,0,0,0,0,0,0,19,0,0,0
130969,0,0,0,0,0,0,0,0,0,0
130970,0,0,0,0,0,0,0,4,0,0
130971,0,0,0,0,0,0,0,0,0,0
130972,0,0,0,0,0,0,0,0,0,0
130973,0,0,6,0,0,0,0,0,0,0
130974,11,11,11,11,11,11,11,11,11,11
130975,0,0,0,0,0,0,0,0,0,0
130976,0,0,0,0,0,0,0,0,0,0
130977,0,0,0,0,25,0,0,0,0,0
130978,0,0,0,0,0,0,0,0,0,0
130979,0,0,0,0,0,0,0,5,0,0
130980,21,21,21,21,21,21,21,21,21,21
130981,16,0,12,0,0,0,0,0,0,0
130982,0,0,10,0,0,0,0,0,0,0
130983,0,0,0,0,0,0,0,0,0,0
130984,0,0,0,0,24,0,0,0,0,0
130985,0,0,0,0,0,0,0,0,0,0
130986,5,5,5,5,5,5,5,5,5,5
130987,0,15,0,0,0,0,0,0,0,0
130988,0,0,0,0,0,0,0,0,0,0
130989,0,0,0,0,0,0,0,0,0,0
130990,0,0,0,0,0,0,18,0,0,0
130991,0,0,0,0,0,0,0,0,0,0
130992,0,0,0,23,0,10,0,0,0,0
130993,0,0,0,0,0,0,0,0,0,0
130994,11,11,11,11,11,11,11,11,11,11
130995,12,12,12,12,12,12,12,12,12,12
130996,0,0,0,0,0,0,0,0,0,0
130997,0,0,0,0,0,0,0,0,0,0
130998,0,0,0,0,0,0,0,0,0,0
130999,0,0,0,0,0,0,14,0,0,0
131000,25,25,25,25,25,25,25,25,25,25
131001,0,0,0,0,0,0,0,0,0,0
131002,0,0,0,0,0,0,0,0,0,0
131003,12,7,0,11,14,0,9,44,27,20
131004,0,0,0,0,0,0,0,0,0,0
131005,13,22,0,9,8,23,3,19,0,9
131006,0,21,0,21,8,4,0,23,6,0
131007,30,0,26,0,26,33,0,20,21,24
131008,0,0,0,0,0,0,0,0,5,0
131009,0,13,0,0,0,0,0,5,0,9
131010,0,0,0,0,0,0,0,0,0,0
131011,8,8,8,8,8,8,8,8,8,8
131012,0,0,0,0,0,0,0,0,0,0
131013,18,18,18,18,18,18,18,18,18,18
131014,17,17,17,17,17,17,17,17,17,17
131015,17,17,17,17,17,17,17,17,17,17
131016,0,0,0,0,0,0,0,0,7,0
131017,0,0,0,0,0,0,0,0,0,0
131018,0,0,0,0,0,0,0,0,0,0
131019,0,0,0,0,0,0,0,0,0,0
131020,0,0,0,0,0,0,0,0,0,0
131021,22,22,22,22,22,22,22,22,22,22
131022,0,0,0,0,0,0,8,0,0,0
131023,11,11,11,11,11,11,19,11,11,11
131024,0,0,0,0,0,0,0,0,0,0
131025,0,0,0,0,0,0,0,0,0,0
131026,0,38,31,0,0,18,0,32,26,0
131027,27,27,27,27,27,27,27,27,27,27
131028,0,0,0,0,0,0,0,0,0,0
131029,0,0,0,0,0,0,0,0,0,0
131030,29,0,20,0,15,0,11,17,23,0
131031,6,6,6,6,6,6,6,6,6,6
131032,0,0,0,0,0,0,0,19,0,0
131033,0,0,0,0,0,0,0,0,0,0
131034,0,0,0,0,0,0,0,0,0,0
131035,10,0,0,0,0,0,0,0,0,0
131036,9,6,0,0,0,0,0,0,0,0
131037,0,0,0,0,0,0,0,0,0,0
131038,11,11,11,11,11,11,11,11,11,11
131039,0,0,10,0,0,0,0,0,0,0
131040,0,0,0,0,0,0,0,0,0,0
131041,15,0,0,0,0,0,0,0,0,0
131042,0,0,0,0,0,0,0,0,0,3
131043,22,22,22,22,22,22,22,22,22,22
131044,0,0,7,4,0,0,0,0,0,0
131045,3,0,0,0,0,0,0,0,0,0
131046,0,0,0,0,0,0,0,0,0,0
131047,0,18,15,8,5,14,22,26,0,20
131048,0,0,0,0,0,0,0,0,0,0
131049,0,0,0,0,0,12,0,0,0,0
131050,0,0,0,0,0,0,0,0,0,0
131051,0,0,0,0,0,0,0,0,0,0
131052,0,0,0,0,0,0,0,0,0,0
131053,12,12,12,12,12,12,12,12,12,12
131054,0,0,0,0,0,0,0,0,0,0
131055,0,0,0,0,0,0,0,0,0,0
131056,0,0,0,0,0,0,0,0,0,0
131057,8,8,8,8,8,8,8,8,8,8
131058,0,0,0,0,0,0,15,0,0,13
131059,0,0,0,0,0,0,0,0,0,0
131060,11,11,11,11,11,11,11,11,11,11
131061,0,0,0,0,0,0,0,0,0,0
131062,13,13,13,13,13,13,13,13,13,13
131063,16,16,16,16,16,16,16,16,16,16
131064,0,0,0,0,0,0,0,10,0,0
131065,0,0,0,0,0,0,0,0,0,0
