A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
3,5,8,5,5,5,7,4,2,40605,1,1,2011,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,40606,0,1,2011,3,3,3,1,3,4,1,1,3
3,4,7,4,4,4,6,3,2,40606,1,1,2011,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,40607,1,1,2011,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40607,1,2,2011,2,2,3,2,1,1,2,1,1
2,3,6,3,3,3,5,2,2,40608,1,1,2011,1,3,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40608,1,2,2011,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40608,2,1,2011,1,1,5,1,1,2,1,1,1
5,6,13,8,10,10,12,7,3,40609,1,1,2011,2,3,5,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40609,1,2,2011,2,3,5,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,40609,1,3,2011,2,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,40609,1,4,2011,2,2,3,1,3,4,2,1,1
5,6,13,8,10,10,12,7,3,40610,1,1,2011,2,3,5,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40610,1,2,2011,2,3,5,1,3,4,1,1,1
4,5,10,6,7,7,9,5,2,40611,1,1,2011,1,3,3,2,1,1,3,1,1
4,5,11,7,8,8,10,6,2,40612,1,1,2011,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40612,2,1,2011,1,3,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40612,2,2,2011,2,3,3,0,0,0,3,6,1
2,2,5,2,2,2,4,2,2,40612,3,1,2011,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40612,4,1,2011,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40612,5,1,2011,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,40613,0,1,2011,3,3,5,1,1,2,1,1,5
5,6,13,8,10,10,12,7,3,40613,1,1,2011,1,3,5,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40614,0,1,2011,4,3,2,2,1,1,1,1,2
4,5,12,7,9,9,11,6,2,40614,1,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40614,2,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40615,1,1,2011,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40615,1,2,2011,2,2,3,2,1,1,2,1,1
5,6,13,8,10,10,12,7,3,40616,1,1,2011,2,3,5,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,40616,1,2,2011,2,3,5,1,3,4,2,1,1
1,1,4,1,1,2,3,1,1,40616,1,3,2011,2,3,3,1,3,4,2,1,1
4,5,12,7,9,9,11,6,2,40617,0,1,2011,5,3,1,2,1,1,1,1,5
3,5,8,5,5,5,7,3,2,40617,1,1,2011,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40618,1,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40618,2,1,2011,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,40619,1,1,2011,1,3,2,2,1,1,2,1,1
2,3,6,3,3,3,5,2,2,40619,1,2,2011,2,3,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40620,0,1,2011,4,3,1,2,1,1,1,1,2
5,6,13,8,10,10,12,7,3,40620,1,1,2011,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40621,1,1,2011,1,2,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40621,2,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40621,2,2,2011,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40621,2,3,2011,2,2,3,2,1,1,3,1,1
3,5,8,5,5,5,7,4,2,40621,3,1,2011,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40621,4,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40622,0,1,2011,3,3,2,3,1,8,1,1,3
3,4,7,4,4,4,6,3,2,40622,1,1,2011,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40623,0,1,2011,3,3,2,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,40623,1,1,2011,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40624,1,1,2011,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40624,1,2,2011,2,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,40624,2,1,2011,1,1,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40625,1,1,2011,1,2,2,1,3,4,1,1,1
4,5,11,7,8,8,10,6,2,40625,2,1,2011,5,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40626,1,1,2011,1,2,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,40626,2,1,2011,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40626,2,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40626,2,3,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40626,2,4,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40627,1,1,2011,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,40627,2,1,2011,1,1,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40627,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,40628,1,1,2011,1,1,3,2,1,1,1,1,1
4,5,11,7,8,8,10,6,2,40628,2,1,2011,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40628,3,1,2011,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40628,3,2,2011,2,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40629,1,1,2011,1,2,1,2,1,1,2,1,1
4,5,10,6,7,7,9,5,2,40630,1,1,2011,1,2,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40631,1,1,2011,1,1,4,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40631,1,2,2011,2,3,3,3,1,8,1,1,1
3,5,9,6,6,6,8,5,2,40632,1,1,2011,1,1,1,3,1,8,1,1,1
4,5,11,7,8,8,10,6,2,40633,1,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40633,2,1,2011,1,2,3,1,3,4,2,1,1
4,5,11,7,8,8,10,6,2,40634,1,1,2011,1,2,1,1,3,4,1,1,1
3,5,9,6,6,6,8,4,2,40635,0,1,2011,3,3,2,1,3,4,1,1,3
3,4,7,4,4,4,6,3,2,40635,1,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40636,1,1,2011,1,2,2,1,2,3,1,1,1
4,5,11,7,8,8,10,6,2,40637,1,1,2011,1,1,1,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,40638,1,1,2011,1,2,3,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,40638,1,2,2011,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40639,0,1,2011,3,3,2,1,3,4,1,1,2
3,5,8,5,5,5,7,4,2,40639,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40641,0,1,2011,3,3,2,3,1,8,1,1,2
3,5,9,6,6,6,8,4,2,40641,1,1,2011,1,1,5,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,40642,0,1,2011,3,3,1,1,1,2,1,1,2
2,3,6,3,3,3,5,2,2,40642,1,1,2011,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40643,1,1,2011,1,2,2,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,40643,1,2,2011,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40643,2,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40644,0,1,2011,3,3,2,1,3,4,1,1,3
3,5,9,6,6,6,8,4,2,40644,1,1,2011,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40644,1,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,40644,1,3,2011,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,40645,1,1,2011,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40645,2,1,2011,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,40645,3,1,2011,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40646,0,1,2011,3,3,2,1,1,2,1,1,3
2,2,5,2,2,2,4,1,2,40646,1,1,2011,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40646,1,2,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40647,0,1,2011,3,3,1,2,1,1,1,1,3
4,5,10,6,7,7,9,5,2,40647,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40647,1,2,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40647,1,3,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40647,1,4,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40648,1,1,2011,1,1,1,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,40648,1,2,2011,2,1,3,1,2,3,2,1,1
3,4,7,4,4,4,6,2,2,40649,1,1,2011,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,40651,1,1,2011,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,40651,1,2,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40651,2,1,2011,1,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40651,2,2,2011,2,2,3,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,40652,1,1,2011,1,2,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,40652,2,1,2011,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,40652,2,2,2011,2,1,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,40653,1,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40653,2,1,2011,1,2,3,0,0,0,2,6,1
1,1,1,1,1,1,1,1,1,40653,2,2,2011,2,3,3,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,40654,1,1,2011,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40654,1,2,2011,2,2,3,1,1,2,2,1,1
3,5,9,6,6,6,8,4,2,40655,1,1,2011,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,40656,0,1,2011,3,3,1,1,3,4,1,1,3
2,3,6,3,3,3,5,2,2,40656,1,1,2011,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,40656,1,2,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40656,2,1,2011,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,40656,2,2,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40657,0,1,2011,3,3,2,1,1,2,1,1,3
2,2,5,2,2,2,4,1,2,40657,1,1,2011,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40657,1,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40657,1,3,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40657,1,4,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40658,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40658,1,2,2011,2,2,3,1,2,3,2,1,1
3,5,8,5,5,5,7,3,2,40658,2,1,2011,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40659,0,1,2011,3,3,1,1,1,2,1,1,3
3,5,9,6,6,6,8,5,2,40659,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40660,1,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40660,1,2,2011,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,40660,1,3,2011,2,2,3,1,1,2,2,1,1
1,1,3,1,1,1,2,1,1,40660,1,4,2011,2,3,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,40660,1,5,2011,2,3,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,40660,1,6,2011,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40660,1,7,2011,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40661,1,1,2011,1,2,3,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,40662,1,1,2011,1,1,2,2,3,1,1,1,1
4,5,12,7,9,9,11,6,2,40663,1,1,2011,1,1,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,40664,1,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40664,2,1,2011,1,2,1,1,3,4,1,1,1
4,5,12,7,9,9,11,6,2,40665,0,1,2011,3,3,1,1,1,2,1,1,3
4,5,11,7,8,8,10,6,2,40665,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40666,0,1,2011,3,3,1,3,1,8,1,1,4
2,2,5,2,2,2,4,1,2,40666,1,1,2011,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40667,1,1,2011,1,1,2,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,40668,0,1,2011,3,3,1,2,1,1,1,1,3
4,5,10,6,7,7,9,5,2,40668,1,1,2011,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40669,0,1,2011,3,3,1,1,8,8,1,1,2
3,5,9,6,6,6,8,4,2,40669,1,1,2011,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40670,1,1,2011,1,2,1,2,1,1,1,1,1
3,4,7,4,4,4,6,2,2,40671,0,1,2011,4,3,1,1,1,2,1,1,2
2,2,5,2,2,2,4,1,2,40671,1,1,2011,1,1,5,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,40671,1,2,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40673,1,1,2011,1,2,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,40674,1,1,2011,1,3,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,40674,2,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40675,1,1,2011,1,2,3,3,1,8,2,1,1
4,5,11,7,8,8,10,6,2,40676,0,1,2011,3,3,2,1,1,2,1,1,3
4,5,11,7,8,8,10,6,2,40676,1,1,2011,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40676,1,2,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40677,1,1,2011,1,3,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,40677,2,1,2011,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40677,3,1,2011,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40677,4,1,2011,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40678,0,1,2011,3,3,2,1,3,4,1,1,3
5,6,13,8,10,10,12,7,3,40678,1,1,2011,1,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40679,1,1,2011,1,2,1,2,1,1,2,1,1
3,5,9,6,6,6,8,4,2,40680,0,1,2011,3,3,2,1,3,4,1,1,3
5,6,13,8,10,10,12,7,3,40680,1,1,2011,1,3,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40681,1,1,2011,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40681,1,2,2011,2,2,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,40681,2,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40682,0,1,2011,3,3,2,1,3,4,1,1,3
3,5,9,6,6,6,8,5,2,40682,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40683,0,1,2011,3,3,2,1,2,3,1,1,3
2,3,6,3,3,3,5,2,2,40683,1,1,2011,1,2,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40683,2,1,2011,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40683,2,2,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40684,1,1,2011,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,40684,2,1,2011,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40684,3,1,2011,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40684,3,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40685,1,1,2011,1,3,1,1,2,3,1,1,1
3,4,7,4,4,4,6,2,2,40685,2,1,2011,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40686,1,1,2011,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,40687,1,1,2011,1,2,2,1,1,2,2,1,1
4,5,10,6,7,7,9,6,2,40690,1,1,2011,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,40690,1,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40691,1,1,2011,1,2,5,1,1,2,2,1,1
4,5,10,6,7,7,9,5,2,40691,1,2,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40692,1,1,2011,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40692,1,2,2011,2,1,3,1,2,3,1,1,1
3,5,9,6,6,6,8,4,2,40692,1,3,2011,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40692,1,4,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40693,1,1,2011,1,3,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40693,2,1,2011,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40694,0,1,2011,3,3,5,1,3,4,1,1,3
5,6,13,8,10,10,12,7,3,40694,1,1,2011,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40696,1,1,2011,1,2,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40696,2,1,2011,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40696,2,2,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40697,1,1,2011,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40697,1,2,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40697,2,1,2011,1,1,2,1,1,2,3,1,1
2,3,6,3,3,3,5,2,2,40697,2,2,2011,2,1,3,0,0,0,2,6,1
3,5,8,5,5,5,7,3,2,40697,3,1,2011,1,1,1,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,40697,3,2,2011,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,40697,3,3,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40697,4,1,2011,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40698,0,1,2011,3,3,1,1,2,3,1,1,2
3,4,7,4,4,4,6,2,2,40698,1,1,2011,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40699,0,1,2011,3,3,3,1,1,2,1,1,4
3,4,7,4,4,4,6,3,2,40699,1,1,2011,1,3,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40700,1,1,2011,1,2,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40700,2,1,2011,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,40700,2,2,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40701,1,1,2011,1,3,5,1,3,4,1,1,1
3,5,9,6,6,6,8,4,2,40701,2,1,2011,1,3,5,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40701,2,2,2011,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40702,1,1,2011,1,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,2,2,40702,1,2,2011,2,2,3,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,40702,1,3,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40702,1,4,2011,2,2,3,1,3,4,2,1,1
1,1,2,1,1,1,1,1,1,40702,1,5,2011,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40703,0,1,2011,3,3,1,1,1,2,1,1,2
4,5,10,6,7,7,9,6,2,40703,1,1,2011,1,1,1,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,40703,1,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,40704,0,1,2011,4,3,1,1,4,5,1,1,2
2,3,6,3,3,3,5,2,2,40704,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40705,0,1,2011,3,3,2,1,3,4,1,1,2
4,5,10,6,7,7,9,6,2,40705,1,1,2011,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40706,1,1,2011,1,1,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40706,2,1,2011,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40706,2,2,2011,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40706,2,3,2011,2,2,1,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,40706,2,4,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40706,2,5,2011,2,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,40707,0,1,2011,3,3,1,2,1,1,1,1,2
3,4,7,4,4,4,6,3,2,40707,1,1,2011,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,40708,0,1,2011,3,3,3,1,1,2,1,1,3
4,5,12,7,9,9,11,6,2,40708,1,1,2011,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,40709,1,1,2011,1,2,2,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,40711,1,1,2011,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,40711,2,1,2011,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40711,2,2,2011,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,40712,0,1,2011,3,3,2,2,1,1,1,1,2
4,5,11,7,8,8,10,6,2,40712,1,1,2011,1,3,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,40713,1,1,2011,1,1,5,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,40713,1,2,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40713,2,1,2011,1,3,5,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40713,2,2,2011,2,3,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,40714,1,1,2011,1,1,1,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,40714,1,2,2011,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,40714,1,3,2011,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40714,2,1,2011,1,1,1,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,40715,1,1,2011,1,1,1,2,1,1,1,1,1
3,5,9,6,6,6,8,5,2,40715,2,1,2011,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40715,2,2,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40715,3,1,2011,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40715,3,2,2011,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,40716,1,1,2011,1,1,3,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,40716,2,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40718,0,1,2011,3,3,2,2,1,1,1,1,3
3,4,7,4,4,4,6,3,2,40718,1,1,2011,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,40719,1,1,2011,1,2,2,2,1,1,1,1,1
4,5,11,7,8,8,10,6,2,40720,1,1,2011,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,40720,2,1,2011,1,1,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,40721,1,1,2011,1,3,5,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,40721,2,1,2011,2,3,5,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,40721,2,2,2011,2,3,5,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,40722,0,1,2011,3,3,2,1,3,4,1,1,3
4,5,12,7,9,9,11,6,2,40722,1,1,2011,1,3,1,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,40722,1,2,2011,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40723,1,1,2011,1,2,2,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,40723,1,2,2011,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40724,1,1,2011,1,3,1,1,1,2,1,1,1
5,6,13,8,10,10,12,7,3,40725,1,1,2011,2,3,5,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40725,1,2,2011,2,3,5,1,3,4,2,1,1
3,4,7,4,4,4,6,2,2,40726,1,1,2011,1,2,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,40727,1,1,2011,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,40727,2,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40728,1,1,2011,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40728,1,2,2011,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,40728,1,3,2011,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,40728,1,4,2011,2,2,3,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,40728,2,1,2011,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40728,3,1,2011,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,40728,4,1,2011,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,40729,1,1,2011,1,3,5,1,3,4,1,1,1
3,5,8,5,5,5,7,4,2,40730,1,1,2011,1,1,5,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,40730,2,1,2011,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,40731,0,1,2011,4,3,2,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,40731,1,1,2011,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,40731,1,2,2011,2,1,3,0,0,0,1,6,1
